"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"8bit-melbourne","Melbourne","AU","5","1100","2300"
"8bit-melbourne","Melbourne","AU","6","1100","2300"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","0","1130","2200"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","1","1130","2200"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","2","1130","2200"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","3","1130","2200"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","4","1130","2230"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","5","1130","2230"
"8elements-perfect-indian-cuisine-san-jose","San Jose","US","6","1130","2200"
"8oz-burger-and-co-seattle","Seattle","US","0","1130","2300"
"8oz-burger-and-co-seattle","Seattle","US","1","1130","2300"
"8oz-burger-and-co-seattle","Seattle","US","2","1130","2300"
"8oz-burger-and-co-seattle","Seattle","US","3","1130","2300"
"8oz-burger-and-co-seattle","Seattle","US","4","1130","0000"
"8oz-burger-and-co-seattle","Seattle","US","5","1130","0000"
"8oz-burger-and-co-seattle","Seattle","US","6","1130","2200"
"90-miles-cuban-café-chicago-4","Chicago","US","0","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","1","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","2","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","3","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","4","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","5","0800","2100"
"90-miles-cuban-café-chicago-4","Chicago","US","6","0800","2100"
"90-miles-cuban-café-chicago-5","Chicago","US","0","1000","2200"
"90-miles-cuban-café-chicago-5","Chicago","US","1","1000","2200"
"90-miles-cuban-café-chicago-5","Chicago","US","2","1000","2200"
"90-miles-cuban-café-chicago-5","Chicago","US","3","1000","2200"
"90-miles-cuban-café-chicago-5","Chicago","US","4","1000","2300"
"90-miles-cuban-café-chicago-5","Chicago","US","5","1000","2300"
"90-miles-cuban-café-chicago-5","Chicago","US","6","1000","2200"
"90-secondi-melbourne","Melbourne","AU","0","0730","1700"
"90-secondi-melbourne","Melbourne","AU","1","0730","1700"
"90-secondi-melbourne","Melbourne","AU","2","0730","1700"
"90-secondi-melbourne","Melbourne","AU","3","0730","0000"
"90-secondi-melbourne","Melbourne","AU","4","0730","0000"
"90-secondi-melbourne","Melbourne","AU","5","1800","0000"
"a-2nd-cup-houston","Houston","US","0","0700","2200"
"a-2nd-cup-houston","Houston","US","1","0700","2200"
"a-2nd-cup-houston","Houston","US","2","0700","2200"
"a-2nd-cup-houston","Houston","US","3","0700","2200"
"a-2nd-cup-houston","Houston","US","4","0700","2200"
"a-2nd-cup-houston","Houston","US","5","0700","2200"
"a-2nd-cup-houston","Houston","US","6","0700","1700"
"a-baked-joint-washington-9","Washington","US","0","0700","2000"
"a-baked-joint-washington-9","Washington","US","1","0700","2100"
"a-baked-joint-washington-9","Washington","US","2","0700","2000"
"a-baked-joint-washington-9","Washington","US","3","0700","2000"
"a-baked-joint-washington-9","Washington","US","4","0700","2100"
"a-baked-joint-washington-9","Washington","US","5","0800","2000"
"a-baked-joint-washington-9","Washington","US","6","0800","2000"
"a-bite-of-wyoming-san-jose","San Jose","US","0","0530","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","1","0530","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","2","0530","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","3","0530","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","4","0530","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","5","0600","1400"
"a-bite-of-wyoming-san-jose","San Jose","US","6","0700","1400"
"a-fish-called-inglewood-inglewood","Inglewood","AU","1","1700","0000"
"a-fish-called-inglewood-inglewood","Inglewood","AU","2","1700","0000"
"a-fish-called-inglewood-inglewood","Inglewood","AU","3","1700","0000"
"a-fish-called-inglewood-inglewood","Inglewood","AU","4","1700","0000"
"a-fish-called-inglewood-inglewood","Inglewood","AU","5","1700","0000"
"a-fish-called-inglewood-inglewood","Inglewood","AU","6","1700","0000"
"a-slice-of-new-york-san-jose","San Jose","US","1","1100","0000"
"a-slice-of-new-york-san-jose","San Jose","US","2","1100","0000"
"a-slice-of-new-york-san-jose","San Jose","US","3","1100","0000"
"a-slice-of-new-york-san-jose","San Jose","US","4","1100","0000"
"a-slice-of-new-york-san-jose","San Jose","US","5","1100","0000"
"a-slice-of-new-york-san-jose","San Jose","US","6","1230","0000"
"a25-melbourne","Melbourne","AU","0","0730","2200"
"a25-melbourne","Melbourne","AU","1","0730","2200"
"a25-melbourne","Melbourne","AU","2","0730","2200"
"a25-melbourne","Melbourne","AU","3","0730","2200"
"a25-melbourne","Melbourne","AU","4","0730","2200"
"a25-melbourne","Melbourne","AU","5","0730","2200"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","0","1100","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","1","1100","1430"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","1","1700","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","2","1100","1430"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","2","1700","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","3","1100","1430"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","3","1700","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","4","1100","1430"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","4","1700","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","5","1100","2130"
"aamaya-indian-restaurant-brisbane","Brisbane","AU","6","1100","2130"
"abb-air-sydney","Sydney","AU","0","1100","0100"
"abb-air-sydney","Sydney","AU","1","1100","0100"
"abb-air-sydney","Sydney","AU","2","1100","0100"
"abb-air-sydney","Sydney","AU","3","1100","0100"
"abb-air-sydney","Sydney","AU","4","1100","0100"
"abb-air-sydney","Sydney","AU","5","1100","0100"
"abb-air-sydney","Sydney","AU","6","1100","0100"
"abby-lane-food-and-spirits-boston","Boston","US","0","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","1","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","2","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","3","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","4","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","5","1130","0200"
"abby-lane-food-and-spirits-boston","Boston","US","6","1130","0200"
"abc-kitchen-new-york","New York","US","0","1200","1500"
"abc-kitchen-new-york","New York","US","0","1730","2230"
"abc-kitchen-new-york","New York","US","1","1200","1500"
"abc-kitchen-new-york","New York","US","1","1730","2230"
"abc-kitchen-new-york","New York","US","2","1200","1500"
"abc-kitchen-new-york","New York","US","2","1730","2230"
"abc-kitchen-new-york","New York","US","3","1200","1500"
"abc-kitchen-new-york","New York","US","3","1730","2300"
"abc-kitchen-new-york","New York","US","4","1200","1500"
"abc-kitchen-new-york","New York","US","4","1730","2330"
"abc-kitchen-new-york","New York","US","5","1100","1500"
"abc-kitchen-new-york","New York","US","5","1730","2330"
"abc-kitchen-new-york","New York","US","6","1100","1500"
"abc-kitchen-new-york","New York","US","6","1730","2200"
"abe-and-louies-boston-2","Boston","US","0","1130","2300"
"abe-and-louies-boston-2","Boston","US","1","1130","2300"
"abe-and-louies-boston-2","Boston","US","2","1130","2300"
"abe-and-louies-boston-2","Boston","US","3","1130","2300"
"abe-and-louies-boston-2","Boston","US","4","1130","0000"
"abe-and-louies-boston-2","Boston","US","5","1100","0000"
"abe-and-louies-boston-2","Boston","US","6","1100","2300"
"abeno-too-london","London","GB","0","1200","2300"
"abeno-too-london","London","GB","1","1200","2300"
"abeno-too-london","London","GB","2","1200","2300"
"abeno-too-london","London","GB","3","1200","2300"
"abeno-too-london","London","GB","4","1200","2300"
"abeno-too-london","London","GB","5","1200","2300"
"abeno-too-london","London","GB","6","1200","2200"
"aboil-cafe-washington","Washington","US","0","0800","1100"
"aboil-cafe-washington","Washington","US","1","0800","1300"
"aboil-cafe-washington","Washington","US","2","0800","1300"
"aboil-cafe-washington","Washington","US","3","0800","1300"
"aboil-cafe-washington","Washington","US","4","0800","1300"
"aboil-cafe-washington","Washington","US","5","0900","1300"
"aboil-cafe-washington","Washington","US","6","1000","1300"
"abu-zaad-london-2","London","GB","0","0900","2300"
"abu-zaad-london-2","London","GB","1","0900","2300"
"abu-zaad-london-2","London","GB","2","0900","2300"
"abu-zaad-london-2","London","GB","3","0900","2300"
"abu-zaad-london-2","London","GB","4","0900","2300"
"abu-zaad-london-2","London","GB","5","0900","2300"
"abu-zaad-london-2","London","GB","6","0900","2300"
"abuelas-tacos-las-vegas-2","Las Vegas","US","0","0900","2000"
"abuelas-tacos-las-vegas-2","Las Vegas","US","1","0900","2000"
"abuelas-tacos-las-vegas-2","Las Vegas","US","2","0900","2000"
"abuelas-tacos-las-vegas-2","Las Vegas","US","3","0900","2000"
"abuelas-tacos-las-vegas-2","Las Vegas","US","4","0900","2100"
"abuelas-tacos-las-vegas-2","Las Vegas","US","5","0900","2100"
"abuelas-tacos-las-vegas-2","Las Vegas","US","6","0900","1900"
"acero-denver","Denver","US","0","1500","2200"
"acero-denver","Denver","US","1","1500","2200"
"acero-denver","Denver","US","2","1500","2200"
"acero-denver","Denver","US","3","1500","2200"
"acero-denver","Denver","US","4","1500","2200"
"acero-denver","Denver","US","5","1100","2200"
"acero-denver","Denver","US","6","1100","2200"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","0","0830","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","1","0830","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","2","0830","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","3","0830","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","4","0830","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","5","0930","0000"
"acmi-cafe-and-bar-melbourne","Melbourne","AU","6","1000","0000"
"ad-lib-glasgow","Glasgow","GB","0","1100","0000"
"ad-lib-glasgow","Glasgow","GB","1","1100","0000"
"ad-lib-glasgow","Glasgow","GB","2","1100","0000"
"ad-lib-glasgow","Glasgow","GB","3","1100","0000"
"ad-lib-glasgow","Glasgow","GB","4","1100","0200"
"ad-lib-glasgow","Glasgow","GB","5","1100","0200"
"ad-lib-glasgow","Glasgow","GB","6","1100","0200"
"adair-kitchen-houston","Houston","US","0","0700","2200"
"adair-kitchen-houston","Houston","US","1","0700","2200"
"adair-kitchen-houston","Houston","US","2","0700","2200"
"adair-kitchen-houston","Houston","US","3","0700","2200"
"adair-kitchen-houston","Houston","US","4","0700","2200"
"adair-kitchen-houston","Houston","US","5","0800","2200"
"adair-kitchen-houston","Houston","US","6","0800","2100"
"addies-thai-cafe-london","London","GB","0","1200","1500"
"addies-thai-cafe-london","London","GB","0","1800","2300"
"addies-thai-cafe-london","London","GB","1","1200","1500"
"addies-thai-cafe-london","London","GB","1","1800","2300"
"addies-thai-cafe-london","London","GB","2","1200","1500"
"addies-thai-cafe-london","London","GB","2","1800","2300"
"addies-thai-cafe-london","London","GB","3","1200","1500"
"addies-thai-cafe-london","London","GB","3","1800","2300"
"addies-thai-cafe-london","London","GB","4","1200","1500"
"addies-thai-cafe-london","London","GB","4","1800","2300"
"addies-thai-cafe-london","London","GB","5","1800","2300"
"addies-thai-cafe-london","London","GB","6","1800","2230"
"adelas-italian-phoenix","Phoenix","US","0","1100","2100"
"adelas-italian-phoenix","Phoenix","US","1","1100","2100"
"adelas-italian-phoenix","Phoenix","US","2","1100","2100"
"adelas-italian-phoenix","Phoenix","US","3","1100","2100"
"adelas-italian-phoenix","Phoenix","US","4","1100","2200"
"adelas-italian-phoenix","Phoenix","US","5","1400","2200"
"adelas-italian-phoenix","Phoenix","US","6","1400","2100"
"adelitas-cocina-y-cantina-denver","Denver","US","0","1100","2200"
"adelitas-cocina-y-cantina-denver","Denver","US","1","1100","2300"
"adelitas-cocina-y-cantina-denver","Denver","US","2","1100","2300"
"adelitas-cocina-y-cantina-denver","Denver","US","3","1100","2300"
"adelitas-cocina-y-cantina-denver","Denver","US","4","1100","2300"
"adelitas-cocina-y-cantina-denver","Denver","US","5","1000","2300"
"adelitas-cocina-y-cantina-denver","Denver","US","6","1000","2200"
"adelitas-taqueria-san-jose-2","San Jose","US","0","0900","2130"
"adelitas-taqueria-san-jose-2","San Jose","US","1","0900","2130"
"adelitas-taqueria-san-jose-2","San Jose","US","2","0900","2130"
"adelitas-taqueria-san-jose-2","San Jose","US","3","0900","2130"
"adelitas-taqueria-san-jose-2","San Jose","US","4","0900","2200"
"adelitas-taqueria-san-jose-2","San Jose","US","5","0900","2200"
"adelitas-taqueria-san-jose-2","San Jose","US","6","0900","2130"
"adelphi-grill-perth","Perth","AU","0","1130","2130"
"adelphi-grill-perth","Perth","AU","1","1130","2130"
"adelphi-grill-perth","Perth","AU","2","1130","2130"
"adelphi-grill-perth","Perth","AU","3","1130","2130"
"adelphi-grill-perth","Perth","AU","4","1130","2130"
"adelphi-grill-perth","Perth","AU","5","1130","2130"
"adelphi-grill-perth","Perth","AU","6","1130","2130"
"admiral-codrington-london","London","GB","0","1130","2300"
"admiral-codrington-london","London","GB","1","1130","2300"
"admiral-codrington-london","London","GB","2","1130","0000"
"admiral-codrington-london","London","GB","3","1130","0000"
"admiral-codrington-london","London","GB","4","1130","0100"
"admiral-codrington-london","London","GB","5","1130","0100"
"admiral-codrington-london","London","GB","6","1200","2230"
"adobo-dragon-phoenix","Phoenix","US","0","1100","2100"
"adobo-dragon-phoenix","Phoenix","US","1","1100","2100"
"adobo-dragon-phoenix","Phoenix","US","2","1100","2100"
"adobo-dragon-phoenix","Phoenix","US","3","1100","2100"
"adobo-dragon-phoenix","Phoenix","US","4","1100","2200"
"adobo-dragon-phoenix","Phoenix","US","5","1100","2200"
"adobo-dragon-phoenix","Phoenix","US","6","1100","2000"
"aero-cafe-and-bar-sydney","Sydney","AU","0","0800","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","1","0800","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","2","0800","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","3","0800","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","4","0800","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","5","1000","2300"
"aero-cafe-and-bar-sydney","Sydney","AU","6","1000","2200"
"affogato-melbourne","Melbourne","AU","0","0700","1530"
"affogato-melbourne","Melbourne","AU","2","0700","1530"
"affogato-melbourne","Melbourne","AU","3","0700","1530"
"affogato-melbourne","Melbourne","AU","4","0700","1530"
"affogato-melbourne","Melbourne","AU","5","0730","1600"
"affogato-melbourne","Melbourne","AU","6","0730","1600"
"afghan-express-houston","Houston","US","0","1130","2300"
"afghan-express-houston","Houston","US","1","1100","2300"
"afghan-express-houston","Houston","US","2","1100","2200"
"afghan-express-houston","Houston","US","3","1100","2300"
"afghan-express-houston","Houston","US","4","1100","2300"
"afghan-express-houston","Houston","US","5","1100","2300"
"afghan-express-houston","Houston","US","6","1100","2200"
"agave-mexican-grill-san-jose","San Jose","US","0","1000","2100"
"agave-mexican-grill-san-jose","San Jose","US","1","1000","2100"
"agave-mexican-grill-san-jose","San Jose","US","2","1000","2100"
"agave-mexican-grill-san-jose","San Jose","US","3","1000","2100"
"agave-mexican-grill-san-jose","San Jose","US","4","1000","2000"
"agave-mexican-grill-san-jose","San Jose","US","5","1000","2100"
"agave-mexican-grill-san-jose","San Jose","US","6","1000","1900"
"aghas-gyro-express-san-jose","San Jose","US","0","1100","1800"
"aghas-gyro-express-san-jose","San Jose","US","1","1100","1800"
"aghas-gyro-express-san-jose","San Jose","US","2","1100","1800"
"aghas-gyro-express-san-jose","San Jose","US","3","1100","1800"
"aghas-gyro-express-san-jose","San Jose","US","4","1100","1800"
"aikopops-denver-3","Denver","US","0","1100","1800"
"aikopops-denver-3","Denver","US","1","1100","1800"
"aikopops-denver-3","Denver","US","2","1100","1800"
"aikopops-denver-3","Denver","US","3","1100","1800"
"aikopops-denver-3","Denver","US","4","1100","1800"
"aikopops-denver-3","Denver","US","5","1100","1800"
"aikopops-denver-3","Denver","US","6","1100","1800"
"aim-thai-restaurant-houston","Houston","US","1","1000","2000"
"aim-thai-restaurant-houston","Houston","US","2","1000","2000"
"aim-thai-restaurant-houston","Houston","US","3","1000","2000"
"aim-thai-restaurant-houston","Houston","US","4","1000","2000"
"aim-thai-restaurant-houston","Houston","US","5","1000","2000"
"aim-thai-restaurant-houston","Houston","US","6","1000","2000"
"aisuru-sushi-perth","Perth","AU","0","1200","1430"
"aisuru-sushi-perth","Perth","AU","0","1800","2130"
"aisuru-sushi-perth","Perth","AU","1","1200","1430"
"aisuru-sushi-perth","Perth","AU","1","1800","2130"
"aisuru-sushi-perth","Perth","AU","2","1200","1430"
"aisuru-sushi-perth","Perth","AU","2","1800","2130"
"aisuru-sushi-perth","Perth","AU","3","1200","1430"
"aisuru-sushi-perth","Perth","AU","3","1800","2130"
"aisuru-sushi-perth","Perth","AU","4","1200","1430"
"aisuru-sushi-perth","Perth","AU","4","1800","2200"
"aisuru-sushi-perth","Perth","AU","5","1200","1500"
"aisuru-sushi-perth","Perth","AU","5","1800","2200"
"aisuru-sushi-perth","Perth","AU","6","1200","1500"
"aisuru-sushi-perth","Perth","AU","6","1800","2130"
"aita-brooklyn","Brooklyn","US","0","1700","2230"
"aita-brooklyn","Brooklyn","US","1","1100","2230"
"aita-brooklyn","Brooklyn","US","2","1100","2230"
"aita-brooklyn","Brooklyn","US","3","1100","2230"
